text,label_id
"Đi ngang qua khu tập kết rác, ai nhìn thấy cũng sởn cả gai ốc", 5
"chúng tôi thấy lợm giọng muốn oẹ khi mở tủ lạnh ra toàn mùi đồ hỏng, phải chạy vội ra ngoài", 5
"Dẫm phải bãi phân chó ngoài đường, ai nhìn thấy cũng sởn cả gai ốc", 5
"Thấy chuột chạy qua quầy thức ăn, cả nhà ghê rợn cả người", 5
"Dẫm phải bãi phân chó ngoài đường, anh ta mắc ói quá, không bao giờ quay lại chỗ đó", 5
"Người dùng rất ghê tởm những thứ nhầy nhụa", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, thực khách không thể chịu nổi mùi này, nhìn thôi đã thấy ớn", 5
"Bất cứ ai cũng rất ghê tởm những hành động mất vệ sinh", 5
"Chứng kiến cảnh giết mổ mất vệ sinh, ai nhìn thấy cũng cảm thấy buồn nôn", 5
"bạn tôi ớn đến tận cổ khi ngửi thấy mùi cống rãnh bốc lên, thật gớm ghiếc", 5
"Món ăn có lẫn cả ruồi nhặng, ai nhìn thấy cũng mắc ói quá, không nuốt nổi miếng cơm nào nữa", 5
"ai nhìn thấy cũng ớn đến tận cổ khi nhìn thấy thức ăn ôi thiu nổi mốc, tởm lợm vô cùng", 5
"Anh ta thấy lợm giọng vì những hành động mất vệ sinh", 5
"Dẫm phải bãi phân chó ngoài đường, cô ấy thấy lợm giọng", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, thực khách cảm thấy buồn nôn, nghĩ lại vẫn thấy rợn người", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, em cảm thấy buồn nôn", 5
"Dẫm phải bãi phân chó ngoài đường, cả nhà mắc ói quá", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, ai nhìn thấy cũng mắc ói quá", 5
"Bất cứ ai cũng rất ghê tởm sự ở dơ đó", 5
"Anh ta thấy lợm giọng vì sự ở dơ đó", 5
"anh ta chỉ muốn nôn thốc nôn tháo khi món ăn có lẫn cả ruồi nhặng, không bao giờ quay lại chỗ đó", 5
"em cảm thấy buồn nôn khi mở tủ lạnh ra toàn mùi đồ hỏng, thật gớm ghiếc", 5
"em sởn cả gai ốc khi ngửi thấy mùi cống rãnh bốc lên, nghĩ lại vẫn thấy rợn người", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, người ta chỉ muốn nôn thốc nôn tháo", 5
"Nhìn đống rác đang phân hủy, ai nhìn thấy cũng thấy lợm giọng muốn oẹ, phải chạy vội ra ngoài", 5
"tôi ớn đến tận cổ khi thấy con gián bò trong bát phở, tởm lợm vô cùng", 5
"Bất cứ ai cũng thấy lợm giọng vì thức ăn thừa thiu thối", 5
"Bọn mình rất ghê tởm những thứ nhầy nhụa", 5
"Người dùng không thể chịu nổi những thứ nhầy nhụa", 5
"Người dùng kinh tởm những hành động mất vệ sinh", 5
"Bất cứ ai cũng kinh tởm những hành động mất vệ sinh", 5
"bạn tôi rùng mình vì dơ bẩn khi bát đĩa rửa không sạch còn dính dầu mỡ, thật gớm ghiếc", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, người ta cảm thấy buồn nôn, ám ảnh đến già", 5
"Cô ấy kinh tởm vết bẩn trên tường", 5
"Cô ấy cực kỳ gớm ghiếc trước những thứ nhầy nhụa", 5
"Tôi cảm thấy buồn nôn với thức ăn thừa thiu thối", 5
"Tôi kinh tởm rác thải bừa bãi", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, chúng tôi sởn cả gai ốc, tởm lợm vô cùng", 5
"Món ăn có lẫn cả ruồi nhặng, anh ta sởn cả gai ốc, tởm lợm vô cùng", 5
"bạn tôi chỉ muốn nôn thốc nôn tháo khi chứng kiến cảnh giết mổ mất vệ sinh, không bao giờ quay lại chỗ đó", 5
"Dẫm phải bãi phân chó ngoài đường, người ta không thể chịu nổi mùi này, nhìn thôi đã thấy ớn", 5
"Dẫm phải bãi phân chó ngoài đường, em mắc ói quá", 5
"cô ấy mắc ói quá khi đi ngang qua khu tập kết rác, phải chạy vội ra ngoài", 5
"Tôi cực kỳ gớm ghiếc trước cảnh tượng dơ bẩn kia", 5
"Người dùng rất ghê tởm vết bẩn trên tường", 5
"Nhiều người thấy lợm giọng vì cảnh tượng dơ bẩn kia", 5
"em thấy lợm giọng khi ngửi thấy mùi cống rãnh bốc lên, không nuốt nổi miếng cơm nào nữa", 5
"Nhìn đống rác đang phân hủy, thực khách ghê rợn cả người", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, em ớn đến tận cổ", 5
"Thấy chuột chạy qua quầy thức ăn, người ta không thể chịu nổi mùi này, không nuốt nổi miếng cơm nào nữa", 5
"Thấy chuột chạy qua quầy thức ăn, chúng tôi sởn cả gai ốc", 5
"Thấy chuột chạy qua quầy thức ăn, ai nhìn thấy cũng cảm thấy buồn nôn, nghĩ lại vẫn thấy rợn người", 5
"Đi ngang qua khu tập kết rác, chúng tôi rùng mình vì dơ bẩn, nghĩ lại vẫn thấy rợn người", 5
"Bất cứ ai cũng rất ghê tởm thức ăn thừa thiu thối", 5
"Bất cứ ai cũng rất ghê tởm vết bẩn trên tường", 5
"Thấy con gián bò trong bát phở, chúng tôi mắc ói quá, nhìn thôi đã thấy ớn", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, em ghê tởm không chịu được, nhìn thôi đã thấy ớn", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, cả nhà thấy lợm giọng", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, anh ta ghê rợn cả người", 5
"Thấy người ta khạc nhổ bừa bãi, người ta ghê rợn cả người", 5
"Ngửi thấy mùi cống rãnh bốc lên, em ớn đến tận cổ", 5
"Ngửi thấy mùi cống rãnh bốc lên, cả nhà ghê rợn cả người", 5
"Món ăn có lẫn cả ruồi nhặng, anh ta chỉ muốn nôn thốc nôn tháo, nhìn thôi đã thấy ớn", 5
"em không thể chịu nổi mùi này khi ngửi thấy mùi cống rãnh bốc lên, không bao giờ quay lại chỗ đó", 5
"Cô ấy cảm thấy buồn nôn với những thứ nhầy nhụa", 5
"Tôi cực kỳ gớm ghiếc trước mùi hôi thối này", 5
"bạn tôi sởn cả gai ốc khi đi ngang qua khu tập kết rác, không bao giờ quay lại chỗ đó", 5
"Bất cứ ai cũng không thể chịu nổi cảnh tượng dơ bẩn kia", 5
"Cô ấy thấy lợm giọng vì cảnh tượng dơ bẩn kia", 5
"Thấy người ta khạc nhổ bừa bãi, thực khách rùng mình vì dơ bẩn", 5
"Thấy người ta khạc nhổ bừa bãi, cô ấy ghê tởm không chịu được, nghĩ lại vẫn thấy rợn người", 5
"Anh ta cảm thấy buồn nôn với những thứ nhầy nhụa", 5
"Nhiều người không thể chịu nổi vết bẩn trên tường", 5
"Thấy con gián bò trong bát phở, ai nhìn thấy cũng ghê rợn cả người, phải chạy vội ra ngoài", 5
"Món ăn có lẫn cả ruồi nhặng, em mắc ói quá, tởm lợm vô cùng", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, em mắc ói quá, phải chạy vội ra ngoài", 5
"Bất cứ ai cũng thấy lợm giọng vì vết bẩn trên tường", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, tôi ớn đến tận cổ, không bao giờ quay lại chỗ đó", 5
"cô ấy sởn cả gai ốc khi ngửi thấy mùi cống rãnh bốc lên, nhìn thôi đã thấy ớn", 5
"Người dùng cảm thấy buồn nôn với vết bẩn trên tường", 5
"Tôi cảm thấy buồn nôn với mùi hôi thối này", 5
"Nhìn đống rác đang phân hủy, bạn tôi mắc ói quá, thật gớm ghiếc", 5
"Món ăn có lẫn cả ruồi nhặng, anh ta ớn đến tận cổ", 5
"Món ăn có lẫn cả ruồi nhặng, người ta chỉ muốn nôn thốc nôn tháo", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, ai nhìn thấy cũng chỉ muốn nôn thốc nôn tháo", 5
"chúng tôi thấy lợm giọng muốn oẹ khi nhìn đống rác đang phân hủy, quá dơ bẩn", 5
"Thấy con gián bò trong bát phở, anh ta cảm thấy buồn nôn, thật sự quá mất vệ sinh", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, cả nhà ghê tởm không chịu được", 5
"Người dùng cực kỳ gớm ghiếc trước thức ăn thừa thiu thối", 5
"Món ăn có lẫn cả ruồi nhặng, tôi thấy lợm giọng muốn oẹ, không nuốt nổi miếng cơm nào nữa", 5
"anh ta thật sự kinh tởm khi thấy chuột chạy qua quầy thức ăn, nhìn thôi đã thấy ớn", 5
"Cô ấy thấy lợm giọng vì mùi hôi thối này", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, ai nhìn thấy cũng chỉ muốn nôn thốc nôn tháo, thật sự quá mất vệ sinh", 5
"Ngửi thấy mùi cống rãnh bốc lên, cả nhà mắc ói quá, nghĩ lại vẫn thấy rợn người", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, anh ta ớn đến tận cổ, nghĩ lại vẫn thấy rợn người", 5
"Đi ngang qua khu tập kết rác, cả nhà chỉ muốn nôn thốc nôn tháo, phải chạy vội ra ngoài", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, anh ta không thể chịu nổi mùi này, ám ảnh đến già", 5
"Người dùng không thể chịu nổi mùi hôi thối này", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, ai nhìn thấy cũng thật sự kinh tởm, thật sự quá mất vệ sinh", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, tôi ghê tởm không chịu được, thật gớm ghiếc", 5
"Cô ấy cảm thấy buồn nôn với mùi hôi thối này", 5
"Bất cứ ai cũng cực kỳ gớm ghiếc trước sự ở dơ đó", 5
"Ngửi thấy mùi cống rãnh bốc lên, cả nhà ghê rợn cả người, ám ảnh đến già", 5
"Dẫm phải bãi phân chó ngoài đường, ai nhìn thấy cũng ghê rợn cả người, ám ảnh đến già", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, thực khách mắc ói quá, thật gớm ghiếc", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, anh ta thấy lợm giọng muốn oẹ", 5
"Ngửi thấy mùi cống rãnh bốc lên, người ta sởn cả gai ốc, ám ảnh đến già", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, người ta cảm thấy buồn nôn", 5
"Cô ấy thấy lợm giọng vì sự ở dơ đó", 5
"ai nhìn thấy cũng chỉ muốn nôn thốc nôn tháo khi thấy người ta khạc nhổ bừa bãi, phải chạy vội ra ngoài", 5
"Ngửi thấy mùi cống rãnh bốc lên, cả nhà ghê rợn cả người, thật gớm ghiếc", 5
"Dẫm phải bãi phân chó ngoài đường, người ta thấy lợm giọng", 5
"anh ta thấy lợm giọng khi thấy con gián bò trong bát phở, nhìn thôi đã thấy ớn", 5
"Đi ngang qua khu tập kết rác, người ta chỉ muốn nôn thốc nôn tháo, thật sự quá mất vệ sinh", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, cô ấy thấy lợm giọng muốn oẹ, thật gớm ghiếc", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, ai nhìn thấy cũng ghê tởm không chịu được, phải chạy vội ra ngoài", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, cả nhà ớn đến tận cổ", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, cô ấy thấy lợm giọng", 5
"bạn tôi chỉ muốn nôn thốc nôn tháo khi dẫm phải bãi phân chó ngoài đường, nghĩ lại vẫn thấy rợn người", 5
"Tôi rất ghê tởm thức ăn thừa thiu thối", 5
"Ngửi thấy mùi cống rãnh bốc lên, cô ấy mắc ói quá", 5
"Thấy con gián bò trong bát phở, bạn tôi ghê rợn cả người, phải chạy vội ra ngoài", 5
"Anh ta thấy lợm giọng vì mùi hôi thối này", 5
"chúng tôi thật sự kinh tởm khi nhìn thấy thức ăn ôi thiu nổi mốc, phải chạy vội ra ngoài", 5
"Dẫm phải bãi phân chó ngoài đường, cả nhà ghê tởm không chịu được, thật gớm ghiếc", 5
"Ngửi thấy mùi cống rãnh bốc lên, anh ta cảm thấy buồn nôn, ám ảnh đến già", 5
"Ngửi thấy mùi cống rãnh bốc lên, bạn tôi không thể chịu nổi mùi này", 5
"cô ấy ớn đến tận cổ khi ngửi thấy mùi cống rãnh bốc lên, nhìn thôi đã thấy ớn", 5
"Món ăn có lẫn cả ruồi nhặng, ai nhìn thấy cũng ớn đến tận cổ", 5
"Thấy người ta khạc nhổ bừa bãi, ai nhìn thấy cũng thật sự kinh tởm, thật gớm ghiếc", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, thực khách sởn cả gai ốc, nhìn thôi đã thấy ớn", 5
"Anh ta thấy lợm giọng vì rác thải bừa bãi", 5
"bạn tôi thật sự kinh tởm khi thấy chuột chạy qua quầy thức ăn, nhìn thôi đã thấy ớn", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, ai nhìn thấy cũng thấy lợm giọng, tởm lợm vô cùng", 5
"cô ấy thấy lợm giọng khi món ăn có lẫn cả ruồi nhặng, nhìn thôi đã thấy ớn", 5
"anh ta không thể chịu nổi mùi này khi nhìn thấy thức ăn ôi thiu nổi mốc, thật gớm ghiếc", 5
"Cô ấy cảm thấy buồn nôn với những hành động mất vệ sinh", 5
"Bất cứ ai cũng cảm thấy buồn nôn với thức ăn thừa thiu thối", 5
"Người dùng thấy lợm giọng vì thức ăn thừa thiu thối", 5
"Nhìn đống rác đang phân hủy, bạn tôi mắc ói quá", 5
"Thấy chuột chạy qua quầy thức ăn, bạn tôi thật sự kinh tởm", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, ai nhìn thấy cũng chỉ muốn nôn thốc nôn tháo, phải chạy vội ra ngoài", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, người ta không thể chịu nổi mùi này", 5
"Tôi kinh tởm mùi hôi thối này", 5
"Thấy chuột chạy qua quầy thức ăn, em thấy lợm giọng, không nuốt nổi miếng cơm nào nữa", 5
"Thấy con gián bò trong bát phở, cả nhà chỉ muốn nôn thốc nôn tháo", 5
"Bất cứ ai cũng cực kỳ gớm ghiếc trước những thứ nhầy nhụa", 5
"cả nhà ớn đến tận cổ khi đi ngang qua khu tập kết rác, phải chạy vội ra ngoài", 5
"Chứng kiến cảnh giết mổ mất vệ sinh, người ta cảm thấy buồn nôn", 5
"em thấy lợm giọng khi mở tủ lạnh ra toàn mùi đồ hỏng, không nuốt nổi miếng cơm nào nữa", 5
"ai nhìn thấy cũng cảm thấy buồn nôn khi mở tủ lạnh ra toàn mùi đồ hỏng, thật sự quá mất vệ sinh", 5
"Dẫm phải bãi phân chó ngoài đường, thực khách sởn cả gai ốc, phải chạy vội ra ngoài", 5
"Thấy chuột chạy qua quầy thức ăn, thực khách thật sự kinh tởm, thật sự quá mất vệ sinh", 5
"tôi không thể chịu nổi mùi này khi ngửi thấy mùi cống rãnh bốc lên, không nuốt nổi miếng cơm nào nữa", 5
"Chứng kiến cảnh giết mổ mất vệ sinh, thực khách không thể chịu nổi mùi này, không nuốt nổi miếng cơm nào nữa", 5
"chúng tôi ghê rợn cả người khi thấy người ta khạc nhổ bừa bãi, nghĩ lại vẫn thấy rợn người", 5
"bạn tôi sởn cả gai ốc khi ngửi thấy mùi cống rãnh bốc lên, phải chạy vội ra ngoài", 5
"người ta rùng mình vì dơ bẩn khi món ăn có lẫn cả ruồi nhặng, nghĩ lại vẫn thấy rợn người", 5
"Chứng kiến cảnh giết mổ mất vệ sinh, thực khách mắc ói quá", 5
"Thấy chuột chạy qua quầy thức ăn, tôi thấy lợm giọng", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, anh ta ớn đến tận cổ", 5
"cô ấy thấy lợm giọng muốn oẹ khi nhìn đống rác đang phân hủy, nhìn thôi đã thấy ớn", 5
"Thấy chuột chạy qua quầy thức ăn, tôi mắc ói quá, ám ảnh đến già", 5
"Bọn mình không thể chịu nổi sự ở dơ đó", 5
"Nhìn thấy thức ăn ôi thiu nổi mốc, thực khách ghê rợn cả người, phải chạy vội ra ngoài", 5
"Đi ngang qua khu tập kết rác, cô ấy ghê tởm không chịu được, nghĩ lại vẫn thấy rợn người", 5
"Nhiều người kinh tởm thức ăn thừa thiu thối", 5
"Thấy chuột chạy qua quầy thức ăn, ai nhìn thấy cũng thật sự kinh tởm", 5
"anh ta ớn đến tận cổ khi thấy người ta khạc nhổ bừa bãi, nhìn thôi đã thấy ớn", 5
"Thấy con gián bò trong bát phở, cả nhà thấy lợm giọng, không bao giờ quay lại chỗ đó", 5
"cô ấy thấy lợm giọng khi thấy con gián bò trong bát phở, phải chạy vội ra ngoài", 5
"Ngửi thấy mùi cống rãnh bốc lên, anh ta chỉ muốn nôn thốc nôn tháo, không bao giờ quay lại chỗ đó", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, chúng tôi sởn cả gai ốc", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, chúng tôi ớn đến tận cổ, không bao giờ quay lại chỗ đó", 5
"Món ăn có lẫn cả ruồi nhặng, cả nhà sởn cả gai ốc, thật sự quá mất vệ sinh", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, người ta ghê rợn cả người, nhìn thôi đã thấy ớn", 5
"Anh ta kinh tởm rác thải bừa bãi", 5
"Nhiều người kinh tởm những thứ nhầy nhụa", 5
"tôi mắc ói quá khi đi ngang qua khu tập kết rác, thật sự quá mất vệ sinh", 5
"Đi ngang qua khu tập kết rác, anh ta mắc ói quá", 5
"Thấy người ta khạc nhổ bừa bãi, ai nhìn thấy cũng rùng mình vì dơ bẩn, không bao giờ quay lại chỗ đó", 5
"cả nhà thấy lợm giọng khi món ăn có lẫn cả ruồi nhặng, quá dơ bẩn", 5
"Nhìn đống rác đang phân hủy, cô ấy thấy lợm giọng", 5
"Cô ấy thấy lợm giọng vì thức ăn thừa thiu thối", 5
"tôi ghê rợn cả người khi thấy chuột chạy qua quầy thức ăn, không bao giờ quay lại chỗ đó", 5
"Nhiều người cảm thấy buồn nôn với rác thải bừa bãi", 5
"anh ta ghê tởm không chịu được khi thấy người ta khạc nhổ bừa bãi, tởm lợm vô cùng", 5
"Bọn mình không thể chịu nổi thức ăn thừa thiu thối", 5
"em cảm thấy buồn nôn khi ngửi thấy mùi cống rãnh bốc lên, thật sự quá mất vệ sinh", 5
"Thấy con gián bò trong bát phở, bạn tôi thấy lợm giọng muốn oẹ, quá dơ bẩn", 5
"người ta cảm thấy buồn nôn khi đi ngang qua khu tập kết rác, quá dơ bẩn", 5
"Món ăn có lẫn cả ruồi nhặng, tôi cảm thấy buồn nôn, quá dơ bẩn", 5
"Món ăn có lẫn cả ruồi nhặng, bạn tôi thật sự kinh tởm", 5
"Chứng kiến cảnh giết mổ mất vệ sinh, cô ấy mắc ói quá, thật gớm ghiếc", 5
"Bọn mình thấy lợm giọng vì sự ở dơ đó", 5
"chúng tôi ghê rợn cả người khi đi ngang qua khu tập kết rác, không nuốt nổi miếng cơm nào nữa", 5
"Cô ấy rất ghê tởm mùi hôi thối này", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, ai nhìn thấy cũng thấy lợm giọng muốn oẹ, thật gớm ghiếc", 5
"cô ấy sởn cả gai ốc khi đi ngang qua khu tập kết rác, phải chạy vội ra ngoài", 5
"Thấy con gián bò trong bát phở, anh ta sởn cả gai ốc", 5
"Bất cứ ai cũng cực kỳ gớm ghiếc trước rác thải bừa bãi", 5
"Nhiều người cực kỳ gớm ghiếc trước cảnh tượng dơ bẩn kia", 5
"anh ta thật sự kinh tởm khi thấy chuột chạy qua quầy thức ăn, thật sự quá mất vệ sinh", 5
"Nhiều người cảm thấy buồn nôn với thức ăn thừa thiu thối", 5
"Người dùng thấy lợm giọng vì vết bẩn trên tường", 5
"Thấy chuột chạy qua quầy thức ăn, ai nhìn thấy cũng sởn cả gai ốc, không nuốt nổi miếng cơm nào nữa", 5
"Mở tủ lạnh ra toàn mùi đồ hỏng, chúng tôi sởn cả gai ốc", 5
"Bát đĩa rửa không sạch còn dính dầu mỡ, cả nhà mắc ói quá, nhìn thôi đã thấy ớn", 5
"Ngửi thấy mùi cống rãnh bốc lên, người ta ghê rợn cả người, nghĩ lại vẫn thấy rợn người", 5
