"text","label_id"
"Giáo viên đang viết máy tính.","0"
"Sự kiện diễn ra vào buổi chiều tại công ty.","0"
"Khách hàng đang đi lại tuần trước.","0"
"Người lái xe đang đọc báo cáo.","0"
"Cửa hàng có màu trắng.","0"
"Bảo vệ đang đóng tuần này.","0"
"Cô ấy đang đóng ở trường.","0"
"Sự kiện diễn ra tuần này ở thư viện.","0"
"Kỹ sư đang đi bộ ngày mai.","0"
"Sự kiện diễn ra vào buổi chiều trong siêu thị.","0"
"Họ đang đọc hóa đơn.","0"
"Người phụ nữ đang in tài liệu.","0"
"Người đàn ông đang đọc hàng hóa.","0"
"Nhân viên đang đi lại tại nhà hàng.","0"
"Giáo viên đang chạy vào buổi chiều.","0"
"Người đàn ông đang uống sản phẩm.","0"
"Đồng hồ được đặt ngoài sân.","0"
"Người đàn ông đang nhận hàng hóa.","0"
"Cậu bé đang viết ngày mai.","0"
"Bức tranh được đặt ở thư viện.","0"
"Học sinh đang sửa cơm.","0"
"Bảo vệ đang in tài liệu.","0"
"Sự kiện diễn ra lúc 12 giờ trưa ở thư viện.","0"
"Sự kiện diễn ra tuần trước trong nhà.","0"
"Sự kiện diễn ra vào buổi sáng ngoài sân.","0"
"Người phụ nữ đang quan sát ở ngân hàng.","0"
"Học sinh đang mở trong siêu thị.","0"
"Cô ấy đang sử dụng sản phẩm.","0"
"Giáo viên đang đóng vào buổi chiều.","0"
"Cây bút được đặt trong siêu thị.","0"
"Chúng tôi đang ăn hàng hóa.","0"
"Sự kiện diễn ra tuần này ở công viên.","0"
"Sự kiện diễn ra lúc 12 giờ trưa ở trường.","0"
"Giám đốc đang làm tài liệu.","0"
"Người lái xe đang đóng tại nhà hàng.","0"
"Nhân viên đang mở ở bến xe.","0"
"Anh ấy đang mang sản phẩm.","0"
"Người đàn ông đang kiểm tra lúc 7 giờ sáng.","0"
"Người lái xe đang viết ở ngân hàng.","0"
"Người phụ nữ đang ăn trong siêu thị.","0"
"Nhân viên đang uống vào buổi chiều.","0"
"Họ đang gấp nước.","0"
"Sự kiện diễn ra năm nay trong siêu thị.","0"
"Sự kiện diễn ra tuần trước trong siêu thị.","0"
"Bảo vệ đang uống lúc 12 giờ trưa.","0"
"Giám đốc đang cầm cơm.","0"
"Bác sĩ đang làm hàng hóa.","0"
"Kỹ sư đang uống ngày mai.","0"
"Bảo vệ đang đứng hôm nay.","0"
"Sự kiện diễn ra hôm qua ở trường.","0"
"Người lái xe đang viết ngày mai.","0"
"Cô ấy đang in điện thoại.","0"
"Bức tranh có màu vàng.","0"
"Tài liệu có màu nâu.","0"
"Kỹ sư đang uống nước.","0"
"Ngôi nhà được đặt tại sân bay.","0"
"Tôi đang bán cơm.","0"
"Máy tính được đặt trong nhà.","0"
"Nhân viên đang sửa chữa tại bệnh viện.","0"
"Họ đang đứng tại sân bay.","0"
"Sự kiện diễn ra tháng sau trên đường.","0"
"Sự kiện diễn ra tháng sau tại sân bay.","0"
"Khách hàng đang đi bộ tuần này.","0"
"Sự kiện diễn ra lúc 7 giờ sáng trong siêu thị.","0"
"Tờ giấy có màu trắng.","0"
"Khách hàng đang ngồi vào buổi sáng.","0"
"Điện thoại có màu nâu.","0"
"Cô ấy đang đọc điện thoại.","0"
"Nhân viên đang viết tại nhà hàng.","0"
"Nhân viên đang sửa chữa tháng sau.","0"
"Người phụ nữ đang đọc tại nhà hàng.","0"
"Công nhân đang chạy tại công ty.","0"
"Công nhân đang đi bộ vào buổi sáng.","0"
"Người đàn ông đang ngồi trên đường.","0"
"Cậu bé đang đóng ở công viên.","0"
"Cái ly được đặt ở ngân hàng.","0"
"Cây bút có màu nâu.","0"
"Sự kiện diễn ra lúc 7 giờ sáng ở thư viện.","0"
"Quyển sách được đặt ở ngân hàng.","0"
"Nhân viên đang ngồi tuần này.","0"
"Cô bé đang mang điện thoại.","0"
"Giám đốc đang đi lại hôm nay.","0"
"Tôi đang mở tại bệnh viện.","0"
"Tài liệu được đặt tại nhà hàng.","0"
"Kỹ sư đang sửa chữa ở công viên.","0"
"Người đàn ông đang nhận cơm.","0"
"Cô ấy đang làm việc ở trường.","0"
"Người phụ nữ đang ngồi tại nhà hàng.","0"
"Công nhân đang làm việc ở công viên.","0"
"Cửa hàng được đặt ở bến xe.","0"
"Học sinh đang cầm báo cáo.","0"
"Sự kiện diễn ra hôm nay trong siêu thị.","0"
"Thư ký đang ăn tại nhà hàng.","0"
"Công nhân đang đứng trong nhà.","0"
"Giám đốc đang đứng trong phòng.","0"
"Bảo vệ đang kiểm tra tháng sau.","0"
"Cô bé đang tạo nước.","0"
"Anh ấy đang kiểm tra tại nhà hàng.","0"
"Thư ký đang viết cơm.","0"
"Kỹ sư đang đứng năm nay.","0"
"Sự kiện diễn ra tuần trước trong phòng.","0"
"Cô ấy đang chạy năm nay.","0"
"Khách hàng đang đi bộ ở trường.","0"
"Ngôi nhà có màu tím.","0"
"Họ đang đóng lúc 7 giờ sáng.","0"
"Bác sĩ đang làm việc hôm nay.","0"
"Người phụ nữ đang viết hóa đơn.","0"
"Cây bút được đặt tại nhà hàng.","0"
"Công nhân đang sửa báo cáo.","0"
"Công nhân đang đi lại năm nay.","0"
"Cửa hàng được đặt tại sân bay.","0"
"Người đàn ông đang chạy ở trường.","0"
"Cái ví có màu xám.","0"
"Cô bé đang viết ở thư viện.","0"
"Họ đang gấp báo cáo.","0"
"Sự kiện diễn ra vào buổi chiều trên đường.","0"
"Cái bàn có màu tím.","0"
"Sự kiện diễn ra lúc 12 giờ trưa ngoài sân.","0"
"Công nhân đang đứng ở công viên.","0"
"Bảo vệ đang ăn tại sân bay.","0"
"Cậu bé đang nghỉ ngơi trong phòng.","0"
"Điện thoại được đặt tại sân bay.","0"
"Tờ giấy được đặt ngoài sân.","0"
"Giám đốc đang tạo nước.","0"
"Tài liệu được đặt tại công ty.","0"
"Người đàn ông đang ngồi tháng sau.","0"
"Người lái xe đang ăn tài liệu.","0"
"Công nhân đang ngồi tuần này.","0"
"Người lái xe đang đi lại ở ngân hàng.","0"
"Bức tranh được đặt tại nhà hàng.","0"
"Cái ví có màu xanh.","0"
"Tôi đang gấp bưu kiện.","0"
"Sự kiện diễn ra lúc 12 giờ trưa ở công viên.","0"
"Công nhân đang gửi điện thoại.","0"
"Nhân viên đang chạy ở trường.","0"
"Chìa khóa có màu xanh.","0"
"Khách hàng đang viết cơm.","0"
"Công nhân đang ăn tuần trước.","0"
"Chiếc xe có màu đỏ.","0"
"Cái ví có màu nâu.","0"
"Sự kiện diễn ra hôm nay ngoài sân.","0"
"Chiếc xe được đặt trong phòng.","0"
"Thư ký đang sửa chữa ngoài sân.","0"
"Chìa khóa có màu trắng.","0"
"Sự kiện diễn ra hôm nay ở trường.","0"
"Người phụ nữ đang viết báo cáo.","0"
"Sự kiện diễn ra năm nay ở trường.","0"
"Kỹ sư đang ăn hàng hóa.","0"
"Kỹ sư đang gửi quyển sách.","0"
"Giáo viên đang mở lúc 12 giờ trưa.","0"
"Cái ghế được đặt tại công ty.","0"
"Sự kiện diễn ra tháng sau ở thư viện.","0"
"Chúng tôi đang gấp quyển sách.","0"
"Cô bé đang đọc tại sân bay.","0"
"Chúng tôi đang mở trên đường.","0"
"Cái ly có màu đỏ.","0"
"Anh ấy đang nhận điện thoại.","0"
"Thư ký đang kiểm tra vào buổi sáng.","0"
"Cậu bé đang kiểm tra tuần này.","0"
"Sự kiện diễn ra ngày mai trong siêu thị.","0"
"Học sinh đang bán hóa đơn.","0"
"Báo cáo có màu tím.","0"
"Máy tính có màu trắng.","0"
"Anh ấy đang uống tuần trước.","0"
"Bảo vệ đang mở lúc 7 giờ sáng.","0"
"Sự kiện diễn ra hôm qua tại sân bay.","0"
"Học sinh đang uống ngày mai.","0"
"Túi xách có màu tím.","0"
"Thư ký đang in nước.","0"
"Tôi đang đi bộ tại công ty.","0"
"Giáo viên đang chạy lúc 12 giờ trưa.","0"
"Anh ấy đang kiểm tra tuần này.","0"
"Giáo viên đang sử dụng cơm.","0"
"Tôi đang sửa chữa vào buổi chiều.","0"
"Tờ giấy có màu xám.","0"
"Người lái xe đang uống tại công ty.","0"
"Người đàn ông đang chạy tại công ty.","0"
"Sự kiện diễn ra tuần trước tại bệnh viện.","0"
"Giáo viên đang chạy vào buổi sáng.","0"
"Túi xách được đặt ở thư viện.","0"
"Bảo vệ đang mang máy tính.","0"
"Cô ấy đang viết lúc 12 giờ trưa.","0"
"Bác sĩ đang đứng ở thư viện.","0"
"Cô bé đang đứng lúc 7 giờ sáng.","0"
"Túi xách được đặt trong nhà.","0"
"Bác sĩ đang uống hóa đơn.","0"
"Cô ấy đang viết hóa đơn.","0"
"Tôi đang uống hôm qua.","0"
"Anh ấy đang mang nước.","0"
"Sự kiện diễn ra lúc 7 giờ sáng ở trường.","0"
"Chúng tôi đang chạy trong siêu thị.","0"
"Họ đang kiểm tra trong phòng.","0"
"Người phụ nữ đang in nước.","0"
"Tài liệu được đặt ở bến xe.","0"
"Sự kiện diễn ra năm nay trên đường.","0"
"Cái bàn được đặt trên đường.","0"
"Điện thoại có màu xám.","0"
"Sự kiện diễn ra vào buổi sáng trong siêu thị.","0"
"Chìa khóa được đặt tại sân bay.","0"
"Chúng tôi đang quan sát hôm qua.","0"
"Thư ký đang chạy lúc 12 giờ trưa.","0"
"Anh ấy đang đọc ở bến xe.","0"
"Sự kiện diễn ra vào buổi tối tại nhà hàng.","0"
"Cây bút có màu đỏ.","0"
"Túi xách được đặt tại nhà hàng.","0"
"Cô ấy đang làm việc ở bến xe.","0"
"Cô bé đang ăn ngoài sân.","0"
"Học sinh đang cầm nước.","0"
"Tờ giấy được đặt ở thư viện.","0"
"Người đàn ông đang đi lại tháng sau.","0"
"Học sinh đang uống máy tính.","0"
"Khách hàng đang sửa quyển sách.","0"
"Túi xách được đặt trong phòng.","0"
"Bảo vệ đang đi lại lúc 7 giờ sáng.","0"
"Sự kiện diễn ra tuần này ngoài sân.","0"
"Họ đang đi bộ ở ngân hàng.","0"
"Người phụ nữ đang đứng trong nhà.","0"
"Bác sĩ đang cầm hóa đơn.","0"
"Chìa khóa có màu tím.","0"
"Cô ấy đang đi lại ngoài sân.","0"
"Chìa khóa được đặt ở ngân hàng.","0"
"Báo cáo được đặt trong nhà.","0"
"Anh ấy đang kiểm tra trong siêu thị.","0"
"Sự kiện diễn ra năm nay ngoài sân.","0"
"Nhân viên đang nghỉ ngơi trong nhà.","0"
"Cô bé đang gấp tài liệu.","0"
"Tờ giấy được đặt tại nhà hàng.","0"
"Bảo vệ đang nhận tài liệu.","0"
"Công nhân đang kiểm tra ngày mai.","0"
"Công nhân đang viết báo cáo.","0"
"Kỹ sư đang làm nước.","0"
"Báo cáo có màu đỏ.","0"
"Sự kiện diễn ra tuần trước trên đường.","0"
"Cái bàn được đặt trong phòng.","0"
"Sự kiện diễn ra vào buổi tối trong siêu thị.","0"
"Đồng hồ có màu xanh.","0"
"Tôi đang ăn bức thư.","0"
"Khách hàng đang đóng tuần này.","0"
"Bác sĩ đang chạy tháng sau.","0"
"Sự kiện diễn ra hôm nay ở bến xe.","0"
"Túi xách có màu đen.","0"
"Người phụ nữ đang mang hóa đơn.","0"
"Bảo vệ đang nhận bức thư.","0"
"Họ đang đi lại trong phòng.","0"
"Bác sĩ đang mở ở ngân hàng.","0"
"Cái ly có màu trắng.","0"
"Túi xách được đặt ở trường.","0"
"Người lái xe đang gửi cơm.","0"
"Người lái xe đang uống ngoài sân.","0"
"Đồng hồ có màu đen.","0"
"Sự kiện diễn ra hôm qua ở thư viện.","0"
"Sự kiện diễn ra lúc 7 giờ sáng ở công viên.","0"
"Cái ly được đặt ở trường.","0"
"Chìa khóa có màu xám.","0"
"Cô ấy đang uống máy tính.","0"
"Khách hàng đang mở ở ngân hàng.","0"
"Anh ấy đang mở lúc 7 giờ sáng.","0"
"Người phụ nữ đang quan sát hôm qua.","0"
"Học sinh đang sửa chữa tuần trước.","0"
"Giáo viên đang đóng vào buổi tối.","0"
"Anh ấy đang kiểm tra ở trường.","0"
"Tài liệu có màu xám.","0"
"Tài liệu được đặt ngoài sân.","0"
"Người phụ nữ đang viết sản phẩm.","0"
"Quyển sách được đặt ở trường.","0"
"Người phụ nữ đang mua sản phẩm.","0"
"Họ đang ngồi tuần trước.","0"
"Anh ấy đang nghỉ ngơi tuần trước.","0"
"Cửa hàng được đặt ngoài sân.","0"
"Anh ấy đang sửa hóa đơn.","0"
"Quyển sách được đặt ngoài sân.","0"
"Sự kiện diễn ra tuần này ở bến xe.","0"
"Thư ký đang đi lại vào buổi chiều.","0"
"Bức tranh có màu xanh.","0"
"Sự kiện diễn ra tháng sau trong nhà.","0"
"Học sinh đang uống bức thư.","0"
"Máy tính có màu vàng.","0"
"Cái ví được đặt trong phòng.","0"
"Chìa khóa có màu nâu.","0"
"Giám đốc đang làm việc ở ngân hàng.","0"
"Khách hàng đang kiểm tra ở thư viện.","0"
"Cô ấy đang chạy hôm qua.","0"
"Bảo vệ đang đi lại vào buổi chiều.","0"
"Giáo viên đang đi bộ năm nay.","0"
"Chìa khóa được đặt ở trường.","0"
"Cô bé đang gửi nước.","0"
"Cậu bé đang kiểm tra ở bến xe.","0"
"Công nhân đang tạo sản phẩm.","0"
"Học sinh đang đi lại ở ngân hàng.","0"
"Giáo viên đang đi lại trên đường.","0"
"Người phụ nữ đang đọc tuần trước.","0"
"Khách hàng đang đứng ngày mai.","0"
"Người lái xe đang gửi bưu kiện.","0"
"Ngôi nhà được đặt ngoài sân.","0"
"Bảo vệ đang làm hàng hóa.","0"
"Sự kiện diễn ra tuần trước ở công viên.","0"
"Điện thoại được đặt trong phòng.","0"
"Cậu bé đang viết tại công ty.","0"
"Tôi đang mở tại công ty.","0"
"Giáo viên đang kiểm tra tại công ty.","0"
"Anh ấy đang uống ở bến xe.","0"
"Nhân viên đang gấp hóa đơn.","0"
"Báo cáo được đặt tại bệnh viện.","0"
"Thư ký đang làm việc tháng sau.","0"
"Anh ấy đang ngồi tại nhà hàng.","0"
"Người phụ nữ đang đóng trong nhà.","0"
"Chúng tôi đang viết báo cáo.","0"
"Kỹ sư đang quan sát lúc 12 giờ trưa.","0"
"Bác sĩ đang uống tại nhà hàng.","0"
"Nhân viên đang đi lại tuần này.","0"
"Bức tranh được đặt ở bến xe.","0"
"Kỹ sư đang đọc tài liệu.","0"
"Bức tranh được đặt tại sân bay.","0"
"Bảo vệ đang sửa chữa hôm qua.","0"
"Học sinh đang viết ở trường.","0"
"Học sinh đang viết máy tính.","0"
"Anh ấy đang mở hôm qua.","0"
"Cô bé đang ngồi tại công ty.","0"
"Thư ký đang kiểm tra trên đường.","0"
"Điện thoại có màu tím.","0"
"Người lái xe đang kiểm tra vào buổi sáng.","0"
"Điện thoại được đặt ở trường.","0"
"Sự kiện diễn ra tuần này ở ngân hàng.","0"
"Túi xách được đặt ở công viên.","0"
"Người đàn ông đang in nước.","0"
"Cái bàn có màu trắng.","0"
"Nhân viên đang cầm tài liệu.","0"
"Cô bé đang đọc tài liệu.","0"
"Tờ giấy được đặt trên đường.","0"
"Quyển sách có màu xám.","0"
"Cái ly có màu đen.","0"
"Cái bàn được đặt trong nhà.","0"
"Nhân viên đang quan sát tại bệnh viện.","0"
"Học sinh đang đóng tuần trước.","0"
"Khách hàng đang gửi điện thoại.","0"
"Bảo vệ đang ngồi lúc 12 giờ trưa.","0"
"Sự kiện diễn ra tuần này trên đường.","0"
"Kỹ sư đang kiểm tra tháng sau.","0"
"Giáo viên đang đi bộ tuần này.","0"
"Báo cáo được đặt trên đường.","0"
"Đồng hồ được đặt tại công ty.","0"
"Cô bé đang uống nước.","0"
"Kỹ sư đang quan sát ở bến xe.","0"
"Cái bàn có màu vàng.","0"
"Anh ấy đang ngồi vào buổi tối.","0"
"Tôi đang nghỉ ngơi tại sân bay.","0"
"Máy tính có màu xanh.","0"
"Cái bàn có màu xám.","0"
"Tờ giấy có màu tím.","0"
"Tờ giấy được đặt tại bệnh viện.","0"
"Công nhân đang đọc vào buổi chiều.","0"
"Sự kiện diễn ra tháng sau ngoài sân.","0"
"Công nhân đang viết lúc 12 giờ trưa.","0"
"Sự kiện diễn ra tháng sau tại công ty.","0"
"Cô bé đang quan sát ở trường.","0"
"Học sinh đang chạy ở bến xe.","0"
"Kỹ sư đang uống tuần này.","0"
"Cô ấy đang đi bộ lúc 12 giờ trưa.","0"
"Chúng tôi đang làm việc tại sân bay.","0"
"Cái ghế có màu nâu.","0"
"Sự kiện diễn ra tháng sau ở ngân hàng.","0"
"Cái bàn có màu đỏ.","0"
"Cô bé đang mang máy tính.","0"
"Chúng tôi đang quan sát trong siêu thị.","0"
"Chìa khóa được đặt ngoài sân.","0"
"Người đàn ông đang ăn hóa đơn.","0"
"Khách hàng đang viết tuần trước.","0"
"Bức tranh có màu trắng.","0"
"Cửa hàng có màu đỏ.","0"
"Đồng hồ có màu xám.","0"
"Bác sĩ đang gấp nước.","0"
"Khách hàng đang uống tài liệu.","0"
"Sự kiện diễn ra tuần này trong siêu thị.","0"
"Máy tính có màu xám.","0"
"Người lái xe đang nghỉ ngơi vào buổi sáng.","0"
"Khách hàng đang nghỉ ngơi ở trường.","0"
"Khách hàng đang đọc lúc 12 giờ trưa.","0"
"Chúng tôi đang nhận quyển sách.","0"
"Báo cáo có màu đen.","0"
"Tờ giấy được đặt trong phòng.","0"
"Anh ấy đang tạo hàng hóa.","0"
"Cái ly được đặt tại nhà hàng.","0"
"Chúng tôi đang đọc ở trường.","0"
"Khách hàng đang in hóa đơn.","0"
"Cô bé đang sử dụng cơm.","0"
"Người lái xe đang uống năm nay.","0"
"Cậu bé đang mang bức thư.","0"
"Giám đốc đang nhận máy tính.","0"
"Bảo vệ đang gấp bưu kiện.","0"
"Đồng hồ được đặt tại bệnh viện.","0"
"Cái ghế được đặt ở ngân hàng.","0"
"Người lái xe đang làm bưu kiện.","0"
"Điện thoại được đặt ở thư viện.","0"
"Bảo vệ đang ngồi tại bệnh viện.","0"
"Cái ly được đặt trong siêu thị.","0"
"Giám đốc đang gửi hàng hóa.","0"
"Chúng tôi đang nghỉ ngơi ở trường.","0"
"Túi xách được đặt tại bệnh viện.","0"
"Cái ly có màu nâu.","0"
"Bức tranh được đặt ở ngân hàng.","0"
"Thư ký đang mở tại sân bay.","0"
"Chiếc xe được đặt ở trường.","0"
"Cô ấy đang đóng lúc 12 giờ trưa.","0"
"Học sinh đang làm việc ngoài sân.","0"
"Nhân viên đang bán tài liệu.","0"
"Người lái xe đang viết tuần này.","0"
"Người lái xe đang ăn ở trường.","0"
"Cái bàn được đặt tại bệnh viện.","0"
"Bảo vệ đang đứng tại bệnh viện.","0"
"Sự kiện diễn ra hôm nay tại sân bay.","0"
"Cửa hàng có màu đen.","0"
"Cái ghế có màu tím.","0"
"Chúng tôi đang sử dụng quyển sách.","0"
"Cái ghế được đặt ở trường.","0"
"Bảo vệ đang ăn tháng sau.","0"
"Thư ký đang viết ngoài sân.","0"
"Giám đốc đang đọc hôm qua.","0"
"Tôi đang đóng lúc 12 giờ trưa.","0"
"Sự kiện diễn ra ngày mai ở trường.","0"
"Chúng tôi đang uống ở thư viện.","0"
"Điện thoại được đặt tại nhà hàng.","0"
"Cái ly được đặt tại bệnh viện.","0"
"Người phụ nữ đang kiểm tra ở thư viện.","0"
"Sự kiện diễn ra vào buổi sáng ở thư viện.","0"
"Đồng hồ được đặt ở thư viện.","0"
"Cô bé đang mua điện thoại.","0"
"Bảo vệ đang gấp hàng hóa.","0"
"Chiếc xe được đặt ngoài sân.","0"
"Thư ký đang kiểm tra hôm nay.","0"
"Tôi đang sửa hàng hóa.","0"
"Sự kiện diễn ra ngày mai trong nhà.","0"
"Họ đang nhận quyển sách.","0"
"Sự kiện diễn ra lúc 7 giờ sáng ở bến xe.","0"
"Cô ấy đang mang điện thoại.","0"
"Giáo viên đang in bức thư.","0"
"Giám đốc đang viết sản phẩm.","0"
"Tài liệu được đặt ở công viên.","0"
"Tờ giấy được đặt ở công viên.","0"
"Công nhân đang bán máy tính.","0"
"Cô bé đang in cơm.","0"
"Sự kiện diễn ra vào buổi tối tại công ty.","0"
"Học sinh đang quan sát ngày mai.","0"
"Sự kiện diễn ra lúc 12 giờ trưa tại bệnh viện.","0"
"Anh ấy đang sửa chữa tại công ty.","0"
"Sự kiện diễn ra năm nay ở thư viện.","0"
"Kỹ sư đang nhận quyển sách.","0"
"Bức tranh được đặt trong phòng.","0"
"Tôi đang ăn máy tính.","0"
"Bức tranh có màu đỏ.","0"
"Chúng tôi đang đi lại tại sân bay.","0"
"Kỹ sư đang mang báo cáo.","0"
"Cậu bé đang mở hôm nay.","0"
"Người phụ nữ đang đi bộ tại công ty.","0"
"Cô bé đang đọc tại công ty.","0"
"Người phụ nữ đang mang tài liệu.","0"
"Chúng tôi đang làm việc trên đường.","0"
"Công nhân đang ăn ngoài sân.","0"
"Túi xách được đặt tại công ty.","0"
"Khách hàng đang đi bộ ở ngân hàng.","0"
"Tờ giấy có màu xanh.","0"
"Tôi đang quan sát ở công viên.","0"
"Sự kiện diễn ra lúc 12 giờ trưa trong phòng.","0"
"Học sinh đang đi bộ tại nhà hàng.","0"
"Người đàn ông đang đóng trong siêu thị.","0"
"Tôi đang làm việc trong phòng.","0"
"Thư ký đang kiểm tra tại công ty.","0"
"Giáo viên đang kiểm tra ở công viên.","0"
"Công nhân đang in sản phẩm.","0"
"Bảo vệ đang làm việc tuần này.","0"
"Cô ấy đang kiểm tra trong phòng.","0"
"Cậu bé đang nghỉ ngơi ở ngân hàng.","0"
"Cô ấy đang mua bức thư.","0"
"Cô ấy đang ngồi tại nhà hàng.","0"
"Chúng tôi đang uống bức thư.","0"
"Người đàn ông đang uống ở bến xe.","0"
"Sự kiện diễn ra vào buổi sáng ở công viên.","0"
"Tài liệu được đặt trong phòng.","0"
"Sự kiện diễn ra lúc 7 giờ sáng tại bệnh viện.","0"
"Sự kiện diễn ra lúc 7 giờ sáng trong phòng.","0"
"Người đàn ông đang kiểm tra tại công ty.","0"
"Cô bé đang kiểm tra trong siêu thị.","0"
"Tài liệu có màu đen.","0"
"Cây bút có màu vàng.","0"
"Chúng tôi đang sửa chữa hôm nay.","0"
"Người đàn ông đang làm hàng hóa.","0"
"Giám đốc đang uống ở bến xe.","0"
"Công nhân đang chạy tại sân bay.","0"
